id,base_health,base_health_regen,base_mana,base_mana_regen,base_armor,base_mr,base_attack_min,base_attack_max,base_str,base_agi,base_int,str_gain,agi_gain,int_gain,attack_range,projectile_speed,attack_rate,base_attack_time,attack_point,move_speed,turn_rate,cm_enabled,legs,day_vision,night_vision,1_pick,1_win,2_pick,2_win,3_pick,3_win,4_pick,4_win,5_pick,5_win,6_pick,6_win,7_pick,7_win,8_pick,8_win,turbo_picks,turbo_wins,pro_pick,pro_win,pro_ban,pub_pick,pub_win,gold_per_min,xp_per_min,kills_per_min,last_hits_per_min,hero_damage_per_min,hero_healing_per_min,tower_damage,carry,disabler,durable,escape,initiator,nuker,pusher,support,melee,ranged,agility,intelligent,strength
30,0.0,0.0,0.625,0.0,0.2857142857142857,0.0,0.29166666666666663,0.3846153846153846,0.6666666666666666,0.38235294117647056,0.7333333333333333,0.48837209302325585,0.35,0.5961538461538461,0.761904761904762,0.39999999999999997,0.5,0.28571428571428603,0.47916666666666674,0.45454545454545414,0.590909090909091,0.0,0.25,1.0,0.0,0.6933577492924922,0.7232615440773863,0.7168249466203511,0.7571769963688277,0.7549915743246693,0.7939765391474718,0.763725002101343,0.806477103439342,0.7181356467643556,0.7434168742977184,0.6275120902740462,0.6391305389795576,0.5132525492387205,0.5145869947275923,0.34602969657843774,0.3437248716521309,0.4610844347873675,0.49202873787025037,0.25933609958506226,0.22964509394572022,0.13010842368640535,0.6846702543656195,0.7124212581170177,0.3162162162162161,0.3140877598152425,0.5551222114652725,0.16875250161467087,0.5666706945655833,0.221877778264288,0.0311049793051549,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
31,0.0,0.09090909090909091,0.625,0.75,0.14285714285714285,0.0,0.25,0.326923076923077,0.6666666666666666,0.5,0.8666666666666667,0.48837209302325585,0.5,0.7307692307692306,0.761904761904762,0.3,0.5,0.28571428571428603,0.6041666666666667,0.2727272727272725,0.33333333333333326,0.0,0.25,1.0,0.0,0.32143451687317176,0.3269757254973535,0.3037461359507951,0.30986002917352035,0.32765025787672986,0.33512094647208057,0.34962466782617696,0.3638966254291081,0.35412667168882084,0.364942107577312,0.3255716759209505,0.32791717592925446,0.26651767006565164,0.2627416520210896,0.163700083002859,0.16756355539061052,0.16021874360258065,0.1730113568629944,0.18153526970954356,0.1649269311064718,0.061718098415346125,0.31812235235484676,0.3238775950173771,0.21621621621621623,0.25635103926097,0.37462898406862943,0.1393409618022881,0.47815481446473984,0.0,0.02307788787156654,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
32,0.0,0.8181818181818182,0.625,0.0,0.2857142857142857,0.0,0.20833333333333331,0.1923076923076923,0.6,0.8823529411764706,0.4666666666666667,0.46511627906976744,0.6,0.25,0.0,0.3,0.5,0.0,0.27083333333333326,0.7272727272727266,0.590909090909091,0.0,0.25,1.0,0.0,0.34726152821708006,0.33518890308450444,0.26203830587335475,0.25515967847056265,0.23162947454424757,0.22829117580568187,0.21590813575321827,0.21568754453008615,0.20287882838003127,0.20294103278127898,0.18467968236909665,0.1803628346154768,0.15971155189272246,0.1562390158172232,0.13861477450889975,0.13187356961712132,0.19691788804592156,0.19781128056776365,0.08609958506224066,0.0835073068893528,0.09507923269391158,0.2306566159980065,0.22685243315083617,0.5513513513513513,0.7667436489607391,0.8588386794397883,0.4424798634647766,0.607736092742538,0.0,0.09883356327605669,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
33,0.0,0.0,0.625,0.5,0.42857142857142855,0.0,0.14583333333333331,0.17307692307692307,0.7,0.4117647058823529,0.6333333333333333,0.5813953488372093,0.25,0.6923076923076923,0.6666666666666666,0.3,0.5,0.28571428571428603,0.47916666666666674,0.09090909090909083,0.590909090909091,0.0,0.0,1.0,0.0,0.11988394492140123,0.11680963679503559,0.11264699321202076,0.11157319760404705,0.11079124751059591,0.11010775916204064,0.09986228121787369,0.10069305006800959,0.08962925161802468,0.09246502841695571,0.07717475670189265,0.08009202674527284,0.06093728174326024,0.06379613356766256,0.051738448768790926,0.05418444980515867,0.12803959761879186,0.13166490498859543,0.06224066390041493,0.0730688935281837,0.15763135946622187,0.09933102033774847,0.09918101334495756,0.2648648648648648,0.23787528868360286,0.2627230084309844,0.2833607561783432,0.5483092128398994,0.0,0.15840963250972032,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
34,0.0,0.0,0.625,0.5,0.8571428571428571,0.0,0.20833333333333331,0.23076923076923084,0.6333333333333333,0.5,1.0,0.5348837209302325,0.35,0.6346153846153845,0.6666666666666666,0.3,0.5,0.28571428571428603,0.3749999999999999,0.6363636363636358,0.590909090909091,0.0,0.25,1.0,0.0,0.21432138695331637,0.19547362657419237,0.2541667994518627,0.2391297600943484,0.29293902874942557,0.2897189219060059,0.3313138889068491,0.33425740009067945,0.3760378443618219,0.3881967853827739,0.4132067586124545,0.4287391856591656,0.43300391116077663,0.4535676625659051,0.478157951366473,0.5098657759633822,0.20584235137211343,0.1943303106646427,0.27800829875518673,0.3173277661795407,0.9833194328607172,0.3290399950161973,0.3283432873655258,0.7378378378378379,0.8314087759815243,0.43928060618525666,0.8695089590874574,0.8746109752496352,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
35,0.0,0.0,0.625,0.0,0.14285714285714285,0.0,0.020833333333333315,0.05769230769230771,0.6333333333333333,0.7941176470588235,0.5,0.46511627906976744,0.8,0.5,0.761904761904762,1.0,0.5,0.28571428571428603,0.0,0.18181818181818166,0.33333333333333326,0.0,0.25,1.0,0.6000000000000001,0.9355275987538348,0.8797225771126117,0.8364431626246852,0.8049719127277242,0.8354376244702038,0.8138830976363317,0.8229570097566968,0.8146900706004275,0.7736466509521842,0.7655804712817756,0.6640515851692639,0.6558343518585089,0.5439830981980723,0.5345166959578207,0.44237449660303113,0.4318055297828911,0.7243571163625971,0.7087230880494647,0.2852697095435685,0.28601252609603334,0.5129274395329441,0.788554984761065,0.7684094317317647,0.6972972972972973,0.5796766743648962,0.8060487800878955,0.6888271906114751,0.8766076362729038,0.0,0.4073748902546094,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
36,0.0,0.0,0.625,0.0,0.5714285714285714,0.0,0.29166666666666663,0.2692307692307693,0.6,0.3529411764705882,0.7666666666666666,0.5348837209302325,0.325,0.5192307692307693,0.6666666666666666,0.39999999999999997,0.5,0.28571428571428603,0.27083333333333326,0.09090909090909083,0.590909090909091,0.0,0.25,1.0,0.0,0.5049109372398869,0.5322595364117539,0.5061665445042862,0.5230284597001955,0.5198258693765,0.5333199367009118,0.5251999508609041,0.5484811192434743,0.5070269657278478,0.5219111827641799,0.4529464445638546,0.45759340474992216,0.38030800391116076,0.38028119507908614,0.2722186356789327,0.26745840291952744,0.2869023416835068,0.29904948858353136,0.15767634854771784,0.13569937369519833,0.18765638031693077,0.48660004025379056,0.5007758696254742,0.7432432432432432,0.7274826789838338,0.850941737130484,0.7354121949009054,0.8163355357098501,0.29509323265779347,0.15301643045277816,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
37,0.0,0.0,0.625,0.0,0.42857142857142855,0.0,0.3125,0.40384615384615385,0.7333333333333333,0.29411764705882354,0.8333333333333334,0.5581395348837209,0.25,0.5961538461538461,0.8571428571428571,0.39999999999999997,0.5,0.0,0.27083333333333326,0.45454545454545414,0.590909090909091,0.0,0.25,1.0,0.0,0.30136269590239956,0.31921883555393316,0.3306829408202938,0.35298407870643367,0.3637019353520911,0.3869407952575921,0.3732372965738412,0.39433901159401513,0.37221452698597846,0.38536323220479746,0.36171711743984714,0.37086299038991544,0.34238371280905155,0.3494903339191564,0.3371145746872022,0.34341559967835716,0.18266266420465255,0.20742368490069696,0.4045643153526971,0.4258872651356993,0.3044203502919099,0.349654488297648,0.3649193214042885,0.31081081081081074,0.20785219399538124,0.28653486091152147,0.2760603948993425,0.5726926563924662,0.3585503902127883,0.27166687570550613,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
38,0.0,0.0,0.625,0.0,0.14285714285714285,0.0,0.33333333333333326,0.3076923076923077,0.8333333333333334,0.6470588235294118,0.5333333333333333,0.6744186046511628,0.475,0.3653846153846153,0.0,0.0,0.5,0.28571428571428603,0.27083333333333326,0.545454545454545,0.590909090909091,0.0,0.25,1.0,0.0,0.09146471973174153,0.08272494980835918,0.11446349469390357,0.10756959746749013,0.1367959454629015,0.1293361131345608,0.15832487408106657,0.15021698296521796,0.18305751986585989,0.17613627110915692,0.21257388500806018,0.20356124331967312,0.2492666573543791,0.23926186291739893,0.3392665006609487,0.3464464650213398,0.04616073763131811,0.04275711890134867,0.31431535269709543,0.3423799582463465,0.5162635529608006,0.1639479384308689,0.15508153146003265,0.6945945945945946,0.6420323325635104,0.7087648569690153,0.710422104617729,0.6942027804215334,0.0,0.3773987206823028,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
39,0.0,0.0,0.625,0.0,0.2857142857142857,0.0,0.29166666666666663,0.3076923076923077,0.6666666666666666,0.6470588235294118,0.8333333333333334,0.5581395348837209,0.625,0.6538461538461537,0.761904761904762,0.5,0.16666666666666696,0.28571428571428603,0.8125000000000002,0.2727272727272725,0.590909090909091,0.0,0.25,1.0,0.0,0.35546624176555924,0.3297134513597372,0.3881497179642436,0.3706433692312467,0.48140606648623807,0.46998317048052046,0.5692182357771413,0.5644277479111341,0.6283605906701335,0.6294559252202517,0.6414114275479132,0.6443310086994033,0.6222412348093309,0.6182425307557118,0.5935011835592855,0.5929362281190079,0.2870036869404475,0.2711421237095377,0.3827800829875519,0.36116910229645094,0.5846538782318599,0.5226870842837701,0.5119649757052122,0.6486486486486487,0.7136258660508084,0.8851417250626733,0.5991910101293547,0.8841899323348761,0.0,0.20080270914335885,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
40,0.0,0.0,0.625,0.0,0.2857142857142857,0.0,0.125,0.09615384615384615,0.6333333333333333,0.7058823529411764,0.6333333333333333,0.48837209302325585,0.7,0.34615384615384615,0.5714285714285714,0.3,0.5,0.7142857142857144,0.27083333333333326,0.09090909090909083,0.590909090909091,0.0,0.0,1.0,0.0,0.32015030083949675,0.30201679138528925,0.3023439242805698,0.2928059340181869,0.3220969718633509,0.31737459496119164,0.3270982717262694,0.3234535915538571,0.3041967388398824,0.3025550832966925,0.27101319481760106,0.26932202171256026,0.2228488615728454,0.2227768014059754,0.1789480156168342,0.17820251128842707,0.23828094121367024,0.22910822001637168,0.10373443983402489,0.09394572025052192,0.15512927439532945,0.30080004408748484,0.2942073929122237,0.3513513513513513,0.33718244803695163,0.3310095839815682,0.33124054978393697,0.6421056084622636,0.01174111005269735,0.11576570926878216,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
41,0.0,0.2727272727272727,0.625,0.0,0.2857142857142857,0.0,0.5208333333333333,0.5192307692307693,0.6666666666666666,0.6176470588235294,0.5,0.6046511627906976,0.825,0.28846153846153844,0.0,0.3,0.5,0.28571428571428603,0.6875,0.45454545454545414,1.0000000000000002,0.0,0.25,1.0,0.0,0.2569383338486052,0.2326610695382369,0.24895630835909366,0.22791036901399706,0.2637364040238983,0.24955414332722112,0.2625191545489225,0.25328065289202667,0.24554283816513167,0.24194310094940313,0.21718311540987523,0.20945670668871474,0.17390697024724125,0.1704042179261863,0.13025300501091336,0.1256881301416466,0.19889412055626385,0.2028062339561461,0.06639004149377592,0.05010438413361168,0.07339449541284404,0.24875285131016503,0.23603020087323828,0.664864864864865,0.6951501154734412,0.5912424355285979,0.7368407638330365,0.46772352841649645,0.0,0.2576194656967265,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42,0.0,0.09090909090909091,0.625,0.0,0.42857142857142855,0.0,0.5416666666666666,0.46153846153846156,0.7333333333333333,0.47058823529411764,0.6,0.6511627906976744,0.425,0.3076923076923077,0.0,0.0,0.5,0.28571428571428603,0.8125000000000002,0.7272727272727266,0.590909090909091,0.0,0.25,1.0,0.0,0.5933315893362506,0.679412301514875,0.6220242837566525,0.7149529809751405,0.6907904815401112,0.802793197859888,0.7413861104465839,0.8645896754971177,0.7741488663701975,0.8911524744735941,0.7683443787688817,0.8751887267237042,0.7326093029752759,0.8188752196836555,0.7136708782932153,0.7867879012803861,0.34969383597878234,0.4085848029437243,0.495850622406639,0.5657620041753653,0.26939115929941615,0.6986033372309226,0.799633742155425,0.7891891891891891,0.7759815242494228,0.6770561019909679,0.7896750952561225,0.7962391185783835,0.0,0.6698858647936787,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
43,0.0,0.0,0.625,0.5,0.42857142857142855,0.0,0.20833333333333331,0.3076923076923077,0.7,0.5,0.8,0.6744186046511628,0.5,0.5769230769230769,0.8571428571428571,0.3333333333333333,0.5,0.28571428571428603,0.6875,0.2727272727272725,0.6666666666666667,0.0,0.25,1.0,0.0,0.18188304121382196,0.1708797225771126,0.12043086140412376,0.11684925979950964,0.10953377929837102,0.10775916204064204,0.10713616055553041,0.10722197033486625,0.10755510194162961,0.10923836044750598,0.10886620096722192,0.11146260215208378,0.11288238580807375,0.11532513181019333,0.08589258815211043,0.08529721036679658,0.05777490407671431,0.06121897525968195,0.0954356846473029,0.10647181628392482,0.1359466221851543,0.11814128122064826,0.11657944549604721,0.6054054054054054,0.5889145496535797,0.7569997527515749,0.582609834045152,0.7981831612079676,0.0,0.4944186629875832,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
44,0.0,0.2727272727272727,0.625,0.0,0.42857142857142855,0.0,0.47916666666666663,0.40384615384615385,0.6333333333333333,0.6176470588235294,0.5,0.46511627906976744,0.85,0.32692307692307687,0.0,0.3,0.5,0.5714285714285716,0.27083333333333326,0.6363636363636358,0.6666666666666667,0.0,0.25,1.0,0.0,0.8567861304668364,0.7833089979923343,0.7522865610758787,0.6822724310232458,0.7358933769085431,0.6632086609228606,0.7201722454627157,0.6508582162057128,0.6905948012603986,0.6166560815542201,0.6221983401994149,0.5450667433556211,0.5528355915630675,0.48404217926186294,0.48482892188508714,0.4201769035689986,0.5855100605436565,0.579267565784768,0.4273858921161826,0.40501043841336115,0.5638031693077564,0.7122608733155705,0.6400580895365393,0.8081081081081081,0.8429561200923787,0.8444461359017388,0.8553094039496976,0.6779991952721717,0.0,0.25322965006898285,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45,0.0,0.0,0.625,0.5,0.2857142857142857,0.0,0.1875,0.23076923076923084,0.6333333333333333,0.6176470588235294,0.8666666666666667,0.46511627906976744,0.325,1.0,0.9142857142857143,0.3,0.5,0.28571428571428603,0.6875,1.0,0.590909090909091,0.0,0.25,1.0,0.0,0.16946895288829697,0.14788282533308997,0.1433363077217247,0.13201017969647122,0.1368853086861053,0.13242571148677504,0.1336842037203468,0.13283243733402425,0.1327225745830397,0.13314442978813487,0.12306406352618066,0.1272078031011096,0.1117823718396424,0.11722319859402461,0.1012327461649605,0.11016267705820501,0.09251403125082341,0.08878857478919469,0.12136929460580911,0.16075156576200417,0.04837364470391993,0.13531742989131476,0.13134110545430425,0.2891891891891891,0.2771362586605082,0.3981436207030059,0.2444541125403214,0.6780235922609142,0.18346775305959173,0.45164931644299516,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
46,0.0,0.2727272727272727,0.625,0.0,0.2857142857142857,0.0,0.375,0.3846153846153846,0.7666666666666666,0.6764705882352942,0.6666666666666666,0.5581395348837209,0.85,0.3846153846153846,0.19047619047619047,0.3333333333333333,0.3333333333333335,0.28571428571428603,0.27083333333333326,0.6363636363636358,0.33333333333333326,0.0,0.25,1.0,0.0,0.3642892815524745,0.3398886658149297,0.3364112941776347,0.3202880109245523,0.36329980084767405,0.35767752631182337,0.39551153152337665,0.40275924606515967,0.44254088600520036,0.4583353689318807,0.48591557704937605,0.5072495027200614,0.5082239139544629,0.5364850615114236,0.5891973316117926,0.6400074225273706,0.16372326258758763,0.15749799327648278,0.4439834024896266,0.5198329853862212,0.6755629691409507,0.4054431271444727,0.4072403442728976,0.9270270270270271,0.8914549653579678,0.9643003258614803,0.9396196596894877,0.861157105911118,0.0,0.923491784773611,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
47,0.0,0.0,0.625,0.0,0.0,0.0,0.3125,0.25,0.7,0.6176470588235294,0.5666666666666667,0.5581395348837209,0.675,0.3846153846153846,0.8095238095238096,0.39999999999999997,0.5,0.8571428571428572,0.33333333333333337,0.0,0.590909090909091,0.0,0.0,1.0,0.0,0.48721729410925346,0.44739003467786087,0.3251139296982058,0.30591850035691004,0.27274294030536694,0.2591243626133481,0.23490427574791642,0.22782563637541292,0.200270548305833,0.19579201068282115,0.16560988715744224,0.16102283892923047,0.12475555245145972,0.12270650263620386,0.09397768145347228,0.09259602894785676,0.24634194295072795,0.23625692418956182,0.18360995850622405,0.1753653444676409,0.24854045037531278,0.26182215491958827,0.24980395965951763,0.5378378378378379,0.5334872979214782,0.8011890642958066,0.4889759500964213,0.7707169669198808,0.0,0.30992098331870066,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
48,0.0,0.09090909090909091,0.625,0.0,0.5714285714285714,0.0,0.29166666666666663,0.3076923076923077,0.7,0.7058823529411764,0.7666666666666666,0.5116279069767442,0.85,0.3653846153846153,0.34285714285714286,0.3,0.5,0.28571428571428603,0.3749999999999999,0.9090909090909092,0.590909090909091,0.0,0.25,1.0,0.0,0.2151299674189636,0.2060138711443694,0.15906338634118358,0.15285062536854846,0.14673441250063832,0.1409911833412876,0.13555278250130928,0.1310965736122806,0.12331008561962853,0.11907437262852767,0.10625111946981909,0.10072614853691854,0.08298994272943148,0.08042179261862917,0.077530818654124,0.07688501268015094,0.10855495851938635,0.11108108752493502,0.07780082987551867,0.08977035490605427,0.020016680567139282,0.1421294255209032,0.13698422437912663,0.835135135135135,0.7598152424942264,0.6045293429821017,0.9891656482323525,0.6721329603429994,0.0,0.6214724695848489,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
49,0.0,0.0,0.625,0.0,0.2857142857142857,0.0,0.45833333333333326,0.46153846153846156,0.7,0.47058823529411764,0.6,0.8372093023255814,0.5,0.32692307692307687,0.0,0.3,0.3333333333333335,0.28571428571428603,0.6875,0.7272727272727266,0.590909090909091,0.0,0.25,1.0,0.0,0.31848557635139957,0.31680051104216095,0.31109978010771533,0.30520468017752395,0.31865010468263294,0.3192459370525734,0.32244945462069147,0.32460651596606,0.31516447554939936,0.31730910156822506,0.297247596871455,0.2993026098209793,0.27533524235228385,0.2743409490333919,0.26087491161732607,0.25929362281190077,0.11304860721213386,0.11733173325279948,0.4242738589211618,0.4237995824634655,0.35863219349457875,0.3122963349882114,0.31092827174152526,0.7,0.6720554272517323,0.6147251440199474,0.732380470718764,0.6351087722985861,0.0,0.6432961244199172,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
50,0.0,0.0,0.625,0.3,0.2857142857142857,0.0,0.14583333333333331,0.17307692307692307,0.6,0.5882352941176471,0.8333333333333334,0.5348837209302325,0.425,0.7115384615384616,0.8095238095238096,0.39999999999999997,0.5,0.28571428571428603,0.27083333333333326,0.545454545454545,0.33333333333333326,0.0,0.25,1.0,0.0,0.21503484030535802,0.20281985763825514,0.21487300423850345,0.20713199466186646,0.21169509268242864,0.20815854914470877,0.19651758985665607,0.1931342703542976,0.1789587940349769,0.18009347468529643,0.1577765836766374,0.1603757758765308,0.12917306886436655,0.13145869947275923,0.1012327461649605,0.10509061668831572,0.0887622298388813,0.09067608700835274,0.09232365145228213,0.08977035490605427,0.22768974145120935,0.18886096149054035,0.18559985975120052,0.1702702702702703,0.25404157043879927,0.2726982109617073,0.1617645845939538,0.2589439541136842,0.48375184385244613,0.04515238931393453,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
51,0.0,0.09090909090909091,0.625,0.0,0.42857142857142855,0.0,0.25,0.1923076923076923,0.8666666666666667,0.38235294117647056,0.6,0.7441860465116279,0.575,0.32692307692307687,0.0,0.3,0.5,0.28571428571428603,0.33333333333333337,0.6363636363636358,0.590909090909091,0.0,0.25,1.0,0.0,0.10452091607410402,0.10804891403540792,0.13419803052997226,0.13973805902982525,0.17177526425981718,0.17814171962522923,0.21608270885732203,0.22821426258177344,0.2541210015147465,0.2713697135505724,0.2837064899396979,0.3006207012246268,0.2991339572566001,0.32182776801405977,0.28928033447077994,0.30809674027339645,0.11263511856381611,0.12582355138404316,0.3506224066390042,0.394572025052192,0.15346121768140117,0.20686255247369126,0.2166630735808693,0.21351351351351355,0.2263279445727484,0.39298227954847775,0.13388799182516234,0.5453171486050469,0.0,0.021071115013169446,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
52,0.0,0.0,0.625,0.0,0.42857142857142855,0.0,0.3125,0.28846153846153844,0.6666666666666666,0.5,0.7333333333333333,0.6511627906976744,0.625,0.673076923076923,0.8095238095238096,0.3,0.5,0.28571428571428603,0.47916666666666674,0.9090909090909092,0.590909090909091,0.0,0.5,1.0,0.0,0.08140502746795406,0.08181237452089797,0.08479397048981802,0.08302039042860246,0.10549966807945668,0.10479515711737962,0.12509132759612834,0.12745644147937044,0.1500004050124339,0.1558779943654632,0.17676279180846619,0.1806264528962063,0.20336289984634726,0.21279437609841828,0.22708967382950596,0.2411084307540051,0.07034576974763004,0.07880264172236483,0.20746887966804978,0.2066805845511482,0.21184320266889073,0.1289223485211524,0.12991255771640842,0.5648648648648649,0.5381062355658199,0.7816226949894313,0.5729594381012986,0.8052219943164497,0.0,0.11313181989213597,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
53,0.0,0.0,0.625,0.0,0.2857142857142857,0.0,0.08333333333333331,0.1923076923076923,0.6333333333333333,0.4117647058823529,0.7333333333333333,0.6046511627906976,0.8,0.673076923076923,0.8952380952380953,0.375,0.16666666666666696,0.28571428571428603,0.47916666666666674,0.3636363636363633,1.0000000000000002,0.0,0.25,1.0,0.0,0.580513210777902,0.5493246942872787,0.5429267981771247,0.4964464169330561,0.5344942041566665,0.4877797593629901,0.5467306337003679,0.514320875704385,0.5624407669315448,0.5346621720650739,0.55990208370649,0.5470079325137202,0.5366496717418634,0.5280140597539543,0.5820037504995542,0.5730809674027341,0.33486499798322933,0.3094566349034786,0.35892116182572614,0.40292275574112735,0.9107589658048373,0.5517069524046848,0.5193043470020635,0.854054054054054,0.6004618937644342,0.6516167322032368,0.8951511644445878,0.7696515023414926,0.0,0.6444249341527657,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
54,0.0,0.0,0.625,0.0,0.42857142857142855,0.0,0.08333333333333331,0.11538461538461542,0.8333333333333334,0.5588235294117647,0.5,0.5581395348837209,0.475,0.34615384615384615,0.0,0.3,0.5,0.28571428571428603,0.45833333333333337,0.7272727272727266,1.0000000000000002,0.0,0.25,1.0,0.0,0.3236462222645009,0.32702135426172657,0.3541301507377545,0.3671053039942894,0.3978769851401726,0.418100524980533,0.43440900538590355,0.4667141654252218,0.4620624853182993,0.5032651000700246,0.4466177085199116,0.47899441608550825,0.41664338594775807,0.4436555360281195,0.3289987395862154,0.34694130017937774,0.1801614632633578,0.18703855293379001,0.3454356846473029,0.3152400835073068,0.6271893244370308,0.40552698920815045,0.42707417787433044,0.7972972972972974,0.8314087759815243,0.6231018468109958,0.8396729241052792,0.6323665101646,0.09798966225451536,0.6820519252477111,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
55,0.0,0.2727272727272727,0.625,0.0,0.5714285714285714,0.0,0.4375,0.4423076923076923,0.6666666666666666,0.5588235294117647,0.7,0.6046511627906976,0.45,0.5192307692307693,0.0,0.3,0.5,0.28571428571428603,0.875,0.3636363636363633,0.590909090909091,0.0,0.25,1.0,0.0,0.07350947703869296,0.0751505749224311,0.07944803849708404,0.08284969429874925,0.09773145074809783,0.10402903720077365,0.11362769375998136,0.1192952911457996,0.1386033551230023,0.14921751591838062,0.15926921010209566,0.1668464064035277,0.17736415700516833,0.1881195079086116,0.2025884595284208,0.2120987196140286,0.0807174433429341,0.0962591494671255,0.23962655601659752,0.25052192066805845,0.2493744787322769,0.11659702121949816,0.12230785085298279,0.5054054054054054,0.43879907621247116,0.3298717105397455,0.587381466963085,0.5555492687996709,0.023407710722962754,0.06384046155775744,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
56,0.0,0.0,0.625,0.0,0.2857142857142857,0.0,0.14583333333333331,0.17307692307692307,0.5666666666666667,0.7352941176470588,0.7,0.46511627906976744,0.675,0.4230769230769231,0.8571428571428571,0.3,0.5,0.28571428571428603,0.47916666666666674,0.2727272727272725,0.590909090909091,0.0,0.25,1.0,0.0,0.34214844586078147,0.34417776966599745,0.2181395200611874,0.22015145402066974,0.16220701628963896,0.16671271759061568,0.1423740649024007,0.14817021827838592,0.13783383149862702,0.14385982054163204,0.1350647799868649,0.13986148057612577,0.13037784606788658,0.13507908611599298,0.127394017645793,0.13286323993319726,0.18932307449079075,0.2034897120649781,0.08402489626556017,0.09185803757828809,0.0683903252710592,0.17717538193179858,0.18221920034493624,0.6270270270270271,0.6420323325635104,0.9051940179190873,0.5083174977764962,0.7912876906837327,0.0,0.6114386052928634,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
57,0.0,0.0,0.625,0.0,0.5714285714285714,0.0,0.39583333333333326,0.48076923076923084,0.7333333333333333,0.4411764705882353,0.5333333333333333,0.7209302325581396,0.5,0.40384615384615385,0.0,0.3,0.5,0.28571428571428603,0.5479166666666666,0.6363636363636358,0.590909090909091,0.0,0.25,1.0,0.0,0.06542367238222074,0.06219200584048183,0.054757959144650876,0.05136401725582694,0.049124240412602764,0.04927030217779006,0.04359801633228374,0.04403134918064642,0.03667792601232858,0.03822039832592375,0.033602006089915815,0.03429434179308362,0.0236415700516832,0.02537785588752197,0.021611485136339884,0.025051029875672672,0.03403376418580235,0.03690384416699119,0.0,0.0,0.0,0.04677466503095708,0.04642661694783551,0.11351351351351346,0.210161662817552,0.1768770036393503,0.14681470701868676,0.16682335316016142,0.2779594680690601,0.030352439483255993,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
